Title,Ingenio,URL,Authors,Abstract,Year
An Energy-Based Sampling Technique for Multi-Objective Restricted Boltzmann Machine,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000327970300003,"Shim, VA, Tan, KC and Cheong, CY","Estimation of distribution algorithms are gaining increased research interest due to their advantage in exploiting linkage information. This paper examines the sampling techniques of a restricted Boltzmann machine-based multi-objective (MO) estimation of distribution algorithm (REDA). The behaviors of the sampling techniques in terms of energy levels are rigorously investigated, and a sampling mechanism that exploits the energy information of the solutions in a trained network is proposed to improve the search capability of the algorithm. The REDA is then hybridized, with a genetic algorithm and a local search based on an evolutionary gradient approach, to enhance the exploration and exploitation capabilities of the algorithm. Thirty-one benchmark test problems, which consist of different difficulties and characteristics, are used to examine the efficiency of the proposed algorithm. Empirical studies show that the proposed algorithm gives promising results in terms of inverted generational distance and nondominance ratio in most of the test problems.",2013
Incremental Gaussian Model-Building in Multi-Objective EDAs with an Application to Deformable Image Registration,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000309611100031,"Bosman, PAN and Alderliesten, T","Estimation-of-Distribution Algorithms (EDAs) build and use probabilistic models during optimization in order to automatically discover and use an optimization problems' structure. This is especially useful for black-box optimization where no assumptions are made on the problem being solved, which is characteristic of many cases in solving complex real-world problems. In this paper we consider multi-objective optimization problems with real-valued variables. Although the vast majority of advances in EDA literature concern single-objective optimization, advances have also been made in multi-objective optimization. In this paper we bring together two recent advances, namely incremental Gaussian model building to reduce the required population size and a mixture-based multi-objective framework that has specific methods to better facilitate model-building techniques that span multiple generations. Significantly faster convergence to the optimal Pareto front is achieved on 6 out of 7 artificial benchmark problems from literature. Although results on two of these problems show that building models with higher-order interactions between variables is required, these problems are still artificial. We therefore also consider a more realistic optimization problem in image processing, namely deformable image registration. For this problem too, our results show the need for processing interactions between problem variables, stressing the importance of studying the use of such models. Furthermore, the number of problem variables in the deformable image registration problem can be very large. The building of models with higher-order interactions, especially mixture-based models, then requires very large population sizes. The use of incremental model building is therefore of high importance. This claim is supported by our results that show a huge reduction in the number of required evaluations on this problem.",2012
MONEDA: scalable multi-objective optimization with a neural network-based estimation of distribution algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000387410300006,"Martí, L, García, J, Molina, JM","The extension of estimation of distribution algorithms (EDAs) to the multi-objective domain has led to multi-objective optimization EDAs (MOEDAs). Most MOEDAs have limited themselves to porting single-objective EDAs to the multi-objective domain. Although MOEDAs have proved to be a valid approach, the last point is an obstacle to the achievement of a significant improvement regarding ""standard"" multi-objective optimization evolutionary algorithms. Adapting the model-building algorithm is one way to achieve a substantial advance. Most model-building schemes used so far by EDAs employ off-the-shelf machine learning methods. However, the model-building problem has particular requirements that those methods do not meet and even evade. The focus of this paper is on the model-building issue and how it has not been properly understood and addressed by most MOEDAs. We delve down into the roots of this matter and hypothesize about its causes. To gain a deeper understanding of the subject we propose a novel algorithm intended to overcome the drawbacks of current MOEDAs. This new algorithm is the multi-objective neural estimation of distribution algorithm (MONEDA). MONEDA uses a modified growing neural gas network for model-building (MB-GNG). MB-GNG is a custom-made clustering algorithm that meets the above demands. Thanks to its custom-made model-building algorithm, the preservation of elite individuals and its individual replacement scheme, MONEDA is capable of scalably solving continuous multi-objective optimization problems. It performs better than similar algorithms in terms of a set of quality indicators and computational resource requirements.",2016
A novel method for coevolving PS-optimizing negotiation strategies using improved diversity controlling EDAs,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000316008400007,"Gwak, J and Sim, KM","In agent-mediated negotiation systems, the majority of the research focused on finding negotiation strategies for optimizing price only. However, in negotiation systems with time constraints (e.g., resource negotiations for Grid and Cloud computing), it is crucial to optimize either or both price and negotiation speed based on preferences of participants for improving efficiency and increasing utilization. To this end, this work presents the design and implementation of negotiation agents that can optimize both price and negotiation speed (for the given preference settings of these parameters) under a negotiation setting of complete information. Then, to support negotiations with incomplete information, this work deals with the problem of finding effective negotiation strategies of agents by using coevolutionary learning, which results in optimal negotiation outcomes. In the coevolutionary learning method used here, two types of estimation of distribution algorithms (EDAs) such as conventional EDAs (S-EDAs) and novel improved dynamic diversity controlling EDAs ((IDC)-C-2-EDAs) were adopted for comparative studies. A series of experiments were conducted to evaluate the performance for coevolving effective negotiation strategies using the EDAs. In the experiments, each agent adopts three representative preference criteria: (1) placing more emphasis on optimizing more price, (2) placing equal emphasis on optimizing exact price and speed and (3) placing more emphasis on optimizing more speed. Experimental results demonstrate the effectiveness of the coevolutionary learning adopting (IDC)-C-2-EDAs because it generally coevolved effective converged negotiation strategies (close to the optimum) while the coevolutionary learning adopting S-EDAs often failed to coevolve such strategies within a reasonable number of generations.",2013
Estimation of Distribution Algorithm using Factor Graph and Markov Blanket Canonical Factorization,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000364333000045,"Helmi, BH and Rahmani, AT","Finding a good model and efficiently estimating the distribution is still an open challenge in estimation of distribution algorithms (EDAs). Factorization encoded by models in most of the EDAs are constrained. However for optimization of many real-world problems, finding the model capable of representing complex interactions without much computational complexity overhead is the key challenge. On the other hand factor graph which is the most natural graphical model for representing additively decomposable functions is rarely employed in EDAs. In this paper we introduce Factor Graph based EDA (FGEDA) which learns factor graph as the model and estimate the probability distribution represented by the learned factor graph using Markov blanket canonical factorization. The class of factorization that is employed for approximation of distribution in FGEDA is expanded relative to famous EDAs. We have used matrix factorization for learning the factor graph of the problem based on the pairwise mutual information between pair of variables. Gibbs sampling and BB- wise crossover are used to generate new samples. Empirical evaluation as well as theoretical analysis of the approach show the efficiency and power of FGEDA in the optimization of functions with complex interactions. It is showed experimentally that FGEDA outperform other well- known EDAs.|GECCO track: Estimation of Distribution Algorithm.",2014
An Evolutionary Algorithm Based Hyper-heuristic for the Job-Shop Scheduling Problem with No-Wait Constraint,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000560389900025,"Chaurasia, SN, Sundar, S, Kim, JH","In this paper, we developed an evolutionary algorithm with guided mutation (EA/G) based hyper-heuristic for solving the job-shop scheduling problem with no-wait constraint (JSPNW). The JSPNW is an extension of well-known job-shop scheduling problem subject to the constraint that no waiting time is allowed between operations for a given job. This problem is a typical NP-hard problem. The hyper-heuristic algorithm comprises of two level frameworks. In the high-level, an evolutionary algorithm is employed to explore the search space. The low-level, which is comprised of generic as well as problem-specific heuristics such as guided mutation, multi-insert points and multi-swap. EA/G is a recent addition to the class of evolutionary algorithm that can be considered as a hybridization of genetic algorithms (GAs) and estimation of distribution algorithms (EDAs), and which tries to overcome the shortcomings of both. In GAs, the location information of the solutions found so far is directly used to generate offspring. On the other hand, EDAs use global statistical information to generate new offspring. In EDAs the global statistical information is stored in the form probability vector, and a new offspring is generated by sampling this probability vector. We have compared our approach with the state-of-the-art approaches. The computational results show the effectiveness of our approach.",2019
Novel dynamic diversity controlling EAs for coevolving optimal negotiation strategies,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000336700500001,"Gwak, J, Sim, KM and Jeon, M","Finding optimal strategies for negotiation with incomplete information is a challenging issue in agent-based automated negotiation research. Although there are some previous works on finding the strategies through coevolutionary learning using evolutionary algorithms (EAs), their coevolving strategies tend to converge to non-global optima (which bring about ineffective negotiation outcomes for participating agents) due to biased coevolution and failures in coevolution. To cope with these drawbacks, this work introduces and compares novel genetic algorithms (GAs) and estimation of distribution algorithms (EDAs) that have additional capability of dynamic diversity control: (1) the dynamic diversity controlling GA ((DC)-C-2-GA), (2) the dynamic diversity controlling EDA ((DC)-C-2-EDA), (3) the improved (DC)-C-2-GA ((IDC)-C-2-GA) and (4) the improved (DC)-C-2-EDA ((IDC)-C-2-EDA). While (DC)-C-2-GA and (DC)-C-2-EDA adopt the novel diversification and refinement (DR) procedure, (IDC)-C-2-GA and (IDC)-C-2-EDA adopt the modified and enhanced DR (mDR) procedure with two additional local heuristics population repair and local neighborhood search. An extensive series of experiments were carried out to compare and evaluate the performance of the simple GA (S-GA), the simple EDA (S-EDA), and the novel GAs and EDAs in coevolving effective negotiation strategies of two self-interested negotiation agents for their various deadline combinations. Favorable empirical results showed that (i) (IDC)-C-2-EDA could coevolve (near-)optimal negotiation strategies for all the considered cases due to its good generalization performance and (ii) it also generally 'outperformed S-GA, S-EDA, (DC)-C-2-GA, (DC)-C-2-EDA and (IDC)-C-2-GA in terms of solution accuracy, coevolutionary search capability and average coevolution restart ratio. Interestingly, it was also found that the coevolution performance of (IDC)-C-2-GA and (IDC)-C-2-EDA is complementary in that (IDC)-C-2-GA and (IDC)-C-2-EDA generally achieved better results in the cases of equal and different deadlines, respectively. (C) 2014 Elsevier Inc. All rights reserved.",2014
The Design of (Almost) Disjunct Matrices by Evolutionary Algorithms,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000763054800012,"Knezevic, K, Picek, S, Leporati, A","Disjunct Matrices (DM) are a particular kind of binary matrices which have been especially applied to solve the Non-Adaptive Group Testing (NAGT) problem, where the task is to detect any configuration of t defectives out of a population of N items. Traditionally, the methods used to construct DM leverage on error-correcting codes and other related algebraic techniques. Here, we investigate the use of Evolutionary Algorithms to design DM and two of their generalizations, namely Resolvable Matrices (RM) and Almost Disjunct Matrices (ADM). After discussing the basic encoding used to represent the candidate solutions of our optimization problems, we define three fitness functions, each measuring the deviation of a generic binary matrix from being respectively a DM, an RM or an ADM. Next, we employ Estimation of Distribution Algorithms (EDA), Genetic Algorithms (GA), and Genetic Programming (GP) to optimize these fitness functions. The results show that GP achieves the best performances among the three heuristics, converging to an optimal solution on a wider range of problem instances. Although these results do not match those obtained by other state-of-the-art methods in the literature, we argue that our heuristic approach can generate solutions that are not expressible by currently known algebraic techniques, and sketch some possible ideas to further improve its performance.",2018
Toward Understanding EDAs Based on Bayesian Networks Through a Quantitative Analysis,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000302540100002,"Echegoyen, C, Mendiburu, A, Lozano, JA","The successful application of estimation of distribution algorithms (EDAs) to solve different kinds of problems has reinforced their candidature as promising black-box optimization tools. However, their internal behavior is still not completely understood and therefore it is necessary to work in this direction in order to advance their development. This paper presents a methodology of analysis which provides new information about the behavior of EDAs by quantitatively analyzing the probabilistic models learned during the search. We particularly focus on calculating the probabilities of the optimal solutions, the most probable solution given by the model and the best individual of the population at each step of the algorithm. We carry out the analysis by optimizing functions of different nature such as Trap5, two variants of Ising spin glass and Max-SAT. By using different structures in the probabilistic models, we also analyze the impact of the structural model accuracy in the quantitative behavior of EDAs. In addition, the objective function values of our analyzed key solutions are contrasted with their probability values in order to study the connection between function and probabilistic models. The results not only show information about the internal behavior of EDAs, but also about the quality of the optimization process and setup of the parameters, the relationship between the probabilistic model and the fitness function, and even about the problem itself. Furthermore, the results allow us to discover common patterns of behavior in EDAs and propose new ideas in the development of this type of algorithms.",2012
Feature subset selection by genetic algorithms and estimation of distribution algorithms -: A case study in the survival of cirrhotic patients treated with TIPS,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000171913100004,"Inza, I, Merino, M, Girala, M","The transjugular intrahepatic portosystemic shunt (TIPS) is an interventional treatment for cirrhotic patients with portal hypertension. In the light of our medical staff's experience, the consequences of TIPS are not homogeneous for all the patients and a subgroup dies in the first 6 months after TIPS placement. Actually, there is no risk indicator to identify this subgroup of patients before treatment. An investigation for predicting the survival of cirrhotic patients treated with TIPS is carried out using a clinical database with 107 cases and 77 attributes. Four supervised machine learning classifiers are applied to discriminate between both subgroups of patients. The application of several feature subset selection (FSS) techniques has significantly improved the predictive accuracy of these classifiers and considerably reduced the amount of attributes in the classification models. Among FSS techniques, FSS-TREE, a new randomized algorithm inspired on the new EDA (estimation of distribution algorithm) paradigm has obtained the best average accuracy results for each classifier. (C) 2001 Elsevier Science B.V. All rights reserved.",2001
Minimum-Fuel Low-Thrust Trajectory Optimization via a Direct Adaptive Evolutionary Approach,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:001233499100061,"Shirazi, A","Space missions with low-thrust propulsion systems are of appreciable interest to space agencies because of their practicality due to higher specific impulses. This research proposes a technique to the solution of minimum-fuel noncoplanar orbit transfer problem. A direct adaptive method via fitness landscape analysis (FLA) is coupled with a constrained evolutionary technique to explore the solution space for designing low-thrust orbit transfer trajectories. Taking advantage of the solution for multi-impulse orbit transfer problem, and parameterization of thrust vector, the orbital maneuver is transformed into a constrained continuous optimization problem. A constrained estimation of distribution algorithms (EDA) is utilized to discover optimal transfer trajectories, while maintaining feasibility of the solutions. The low-thrust trajectory optimization problem is characterized via three parameters, referred to as problem identifiers, and the dispersion metric is utilized for analyzing the complexity of the solution domain. Two adaptive operators including the kernel density and outlier detection distance threshold within the framework of the employed EDA are developed, which work based on the landscape feature of the orbit transfer problem. Simulations are proposed to validate the efficacy of the proposed methodology in comparison with the nonadaptive approach. Results indicate that the adaptive approach possesses more feasibility ratio and higher optimality of the obtained solutions.",2024
Relational Bayesian Optimization for Permutation,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:001117972600140,"Huang, BW, Fang, WZ, Yu, TL","Relational Bayesian optimization for permutation (RBOP) is a new permutation estimation of distribution algorithm proposed in this paper. RBOP uses binary relations to represent the common property in permutations. Inspired by the Bayesian optimization algorithm, RBOP first builds a Bayesian network using binary relations. Then, RBOP samples genes using the most certain edge in the Bayesian network. In the scenario of black-box optimization, RBOP aims to solve various permutation problems with a limited number of function evaluations. Experiments show that in terms of average relative percentage deviation, RBOP outperforms edge histogram-based sampling algorithm on quadratic assignment problems, permutation flowshop problems and linear ordering problems. Additionally, RBOP also outperforms both node histogram-based sampling algorithm and kernels of Mallows model using Cayley distance on traveling salesman problems, permutation flow shop problems, linear ordering problems and 6 out of 10 instances of quadratic assignment problems.",2023
Optimising cancer chemotherapy using an estimation of distribution algorithm and genetic algorithms,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000249917300065,"Petrovski, A, Shakya, S and McCall, J","This paper presents a methodology for using heuristic search methods to optimise cancer chemotherapy. Specifically, two evolutionary algorithms - Population Based Incremental Learning (PBIL), which is an Estimation of Distribution Algorithm (EDA), and Genetic Algorithms (GAs) have been applied to the problem of finding effective chemotherapeutic treatments. To our knowledge, EDAs have been applied to fewer real world problems compared to GAs, and the aim of the present paper is to expand the application domain of this technique.|We compare and analyse the performance of both algorithms and draw a conclusion as to which approach to cancer chemotherapy optimisation is more efficient and helpful in the decision-making activity led by the oncologists.",2006
Upper Bounds on the Runtime of the Univariate Marginal Distribution Algorithm on OneMax,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000530095200177,"Witt, C","A runtime analysis of the Univariate Marginal Distribution Algorithm (UMDA) is presented on the OneMax function for wide ranges of the parameters mu and lambda. If mu >= c logn for some constant c > 0 and lambda = (1 +Theta(1))mu, a general bound O(mu n) on the expected runtime is obtained. This bound crucially assumes that all marginal probabilities of the algorithm are confined to the interval [1/n; 1 - 1/n]. If mu >= c'root n logn for a constant c' > 0 and lambda = (1 + Theta(1))mu, the behavior of the algorithm changes and the bound on the expected runtime becomes O(mu root n), which typically even holds if the borders on the marginal probabilities are omitted.|The results supplement the recently derived lower bound Omega(mu(root n+ n logn) by Krejca and WiS (FOGA 2017) and turn out as tight for the two very different values mu = c logn and mu = c'root n logn. They also improve the previously best known upper bound O(n logn log logn) by Dang and Lehre (GECCO 2015).",2017
An estimation of distribution algorithm for nurse scheduling,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000248940200016,"Aickelin, U and Li, J","Schedules can be built in a similar way to a human scheduler by using a set of rules that involve domain knowledge. This paper presents an Estimation of Distribution Algorithm (EDA) for the nurse scheduling problem, which involves choosing a suitable scheduling rule from a set for the assignment of each nurse. Unlike previous work that used Genetic Algorithms (GAs) to implement implicit learning, the learning in the proposed algorithm is explicit, i.e. we identify and mix building blocks directly. The EDA is applied to implement such explicit learning by building a Bayesian network of the joint distribution of solutions. The conditional probability of each variable in the network is computed according to an initial set of promising solutions. Subsequently, each new instance for each variable is generated by using the corresponding conditional probabilities, until all variables have been generated, i.e. in our case, a new rule string has been obtained. Another set of rule strings will be generated in this way, some of which will replace previous strings based on fitness selection. If stopping conditions are not met, the conditional probabilities for all nodes in the Bayesian network are updated again using the current set of promising rule strings. Computational results from 52 real data instances demonstrate the success of this approach. It is also suggested that the learning mechanism in the proposed approach might be suitable for other scheduling problems.",2007
Using a Markov network model in a univariate EDA: An empirical cost-benefit analysis,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000242040700108,"Shakya, S, McCall, J and Brown, D",This paper presents an empirical cost-benefit analysis of an algorithm called Distribution Estimation Using MRF with direct sampling (DEUMd). DEUMd belongs to the family of Estimation of Distribution Algorithm (EDA). Particularly it is a univariate EDA. DEUMd uses a computationally more expensive model to estimate the probability distribution than other univariate EDAs. We investigate the performance of DEUMd in a range of optimization problem. Our experiments shows a better performance (in terms of the number of fitness evaluation needed by the algorithm to find a solution and the quality of the solution) of DEUMd on most of the problems analysed in this paper in comparison to that of other univariate EDAs. We conclude that use of a Markov Network in a univariate EDA can be of net benefit in defined set of circumstances.,2005
"On the impact of linkage learning, gene-pool optimal mixing, and non-redundant encoding on permutation optimization",Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000780758500007,"Guijt, A, Luong, NH, de Weerdt, M","Gene-pool Optimal Mixing Evolutionary Algorithms (GOMEAs) have been shown to achieve state-of-the-art results on various types of optimization problems with various types of problem variables. Recently, a GOMEA for permutation spaces was introduced by leveraging the random keys encoding, obtaining promising first results on permutation flow shop instances. A key cited strength of GOMEAs is linkage learning, i.e., the ability to determine and leverage, during optimization, key dependencies between problem variables. However, the added value of linkage learning was not tested in depth for permutation GOMEA. Here, we introduce a new version of permutation GOMEA, called qGOMEA, that works directly in permutation space, removing the redundancy of using random keys. We additionally consider various linkage information sources, including random noise, in both GOMEA variants, and compare performance with various classic genetic algorithms on a wider range of problems than considered before. We find that, although the benefits of linkage learning are clearly visible for various artificial benchmark problems, this is far less the case for various real-world inspired problems. Finally, we find that qGOMEA performs best, and is more applicable to a wider range of permutation problems.",2022
On the investigation of population sizing of genetic algorithms using optimal mixing,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000523218400097,"Liao, YY, Hsu, HW, Yu, TL","Genetic algorithms using optimal mixing have shown promising results, while lack of theoretical supports. This paper investigates population sizing from the supply aspect under the optimal mixing scenario. Specifically, more precise analyses on supply, including the expectation and the lower bound, are made. In addition, considering recombining one randomly generated chromosome with the rest of the population to achieve the global optimum, the tight bounds of the size of the population providing proper fragments chosen by restricted oracles are derived. Tight bounds on problems with ring topologies where a subfunction overlaps two other subfunctions are also derived. Finally, experiments are conducted and well match the derivations.",2019
An New Estimation of Distribution Algorithm Based Edge Histogram Model for Flexible Job-Shop Problem,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000305357900044,"He, XJ, Zeng, JC, Wang, LF",An estimation of distribution algorithm for flexible job shop scheduling problem was proposed. The probability model was given using frequency information of pair-wise operations neighboring. Then the structure of optimal individual was marked and the operations of optimal individual were partitioned to some independent sub-blocks. Each sub-block was taken as a whole to be adjusted to avoid repeating search in same area and improve search speed. The experimental results show that the proposed algorithm is efficient for Flexible Job-Shop Problems.,2011
Enhancing the Efficiency of the ECGA,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000260673000017,"Duque, TSPC, Goldberg, DE and Sastry, K","In this paper we show preliminary results of two efficiency enhancements proposed for Extended Compact Genetic Algorithm. First, a model building enchancement was used to reduce the complexity of the process from O(n(3)) to O(n(2)), speeding up the algorithm by 1000 times on a 4096 bits problem. Then, a local-search hybridization was used to reduce the population size by at least 32 times, reducing the memory and running time required by the algorithm. These results are the first steps toward a competent and efficient Genetic Algorithm.",2008
A Probabilistic Linear Genetic Programming with Stochastic Context-Free Grammar for solving Symbolic Regression problems,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000530095200128,"Sotto, LFD and de Melo, VV","Traditional Linear Genetic Programming algorithms are based only on the selection mechanism to guide the search. Genetic operators combine or mutate random portions of the individuals, without knowing if the result will lead to a fitter individual. Probabilistic Model Building Genetic Programming was proposed to overcome this issue through a probability model that captures the structure of the fit individuals and use it to sample new individuals. This work proposes the use of LGP with a Stochastic Context-Free Grammar, that has a probability distribution that is updated according to selected individuals. We proposed a method for adapting the grammar into the linear representation of LGP. Tests performed with the proposed probabilistic method, and with two hybrid approaches, on several symbolic regression benchmark problems show that the results are statistically better than the obtained by the traditional LGP.",2017
GAMBIT: A Parameterless Model-Based Evolutionary Algorithm for Mixed-Integer Problems,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000426562300005,"Sadowski, KL, Thierens, D and Bosman, PAN","Learning and exploiting problem structure is one of the key challenges in optimization. This is especially important for black-box optimization (BBO) where prior structural knowledge of a problem is not available. Existing model-based Evolutionary Algorithms (EAs) are very efficient at learning structure in both the discrete, and in the continuous domain. In this article, discrete and continuous model-building mechanisms are integrated for the Mixed-Integer (MI) domain, comprising discrete and continuous variables. We revisit a recently introduced model-based evolutionary algorithm for the MI domain, the Genetic Algorithm for Model-Based mixed-Integer opTimization (GAMBIT). We extend GAMBIT with a parameterless scheme that allows for practical use of the algorithm without the need to explicitly specify any parameters. We furthermore contrast GAMBIT with other model-based alternatives. The ultimate goal of processing mixed dependences explicitly in GAMBIT is also addressed by introducing a new mechanism for the explicit exploitation of mixed dependences. We find that processing mixed dependences with this novel mechanism allows for more efficient optimization. We further contrast the parameterless GAMBIT with Mixed-Integer Evolution Strategies (MIES) and other state-of-the-art MI optimization algorithms from the General Algebraic Modeling System (GAMS) commercial algorithm suite on problems with and without constraints, and show that GAMBIT is capable of solving problems where variable dependences prevent many algorithms from successfully optimizing them.",2018
Fitness Modeling With Markov Networks,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000327970300008,"Brownlee, AEI, McCall, JAW and Zhang, QF","Fitness modeling has received growing interest from the evolutionary computation community in recent years. With a fitness model, one can improve evolutionary algorithm efficiency by directly sampling new solutions, developing hybrid guided evolutionary operators or using the model as a surrogate for an expensive fitness function. This paper addresses several issues on fitness modeling of discrete functions, particularly how modeling quality and efficiency can be improved. We define the Markov network fitness model in terms of Walsh functions. We explore the relationship between the Markov network fitness model and fitness in a number of discrete problems, showing how the parameters of the fitness model can identify qualitative features of the fitness function. We define the fitness prediction correlation, a metric to measure fitness modeling capability of local and global fitness models. We use this metric to investigate the effects of population size and selection on the tradeoff between model quality and complexity for the Markov network fitness model.",2013
Saving computational budget in Bayesian network-based evolutionary algorithms,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000626846300002,"Scoczynski, M, Delgado, M, El Yafrani, M","During the evolutionary process, algorithms based on probability distributions for generating new individuals suffer from computational burden due to the intensive computation of probability distribution estimations, particularly when using Probabilistic Graph Models (PGMs). In the Bayesian Optimisation Algorithm (BOA), for instance, determining the optimal Bayesian network structure by a given solution sample is an NP-hard problem. To overcome this issue, we consider a new BOA-based optimisation approach (FBOA) which explores the fact that patterns of PGM adjustments can be used as a guide to reduce the frequency of PGM updates because significant changes in PGM structure might not occur so frequently, and because they can be particularly sparse at the end of evolution. In the present paper, this new approach is scrutinised in the search space of an NK-landscape optimisation problem for medium and large-size instances. Average gaps and success rates as well as the correlation between the landscape ruggedness of the problem and the expected runtime of FBOA and BOA are presented for medium-size instances. For large-size instances, optimisation results from FBOA and BOA are compared. The experiments show that, despite our FBOA being of almost three times faster than BOA, it still produces competitive optimisation results.",2021
ISDM at ImageCLEF 2010 Fusion Task,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000289811600012,"Revuelta-Martínez, A, García-Varea, I, Rodríguez, L","Nowadays, one of the main problems in information retrieval is filtering the great amount of information currently available. Late fusion techniques merge the outcomes of different information retrieval systems to generate a single result that, hopefully, could increase the overall performance by taking advantage of the strengths of all the individual systems. These techniques have a great flexibility and allow an efficient development of multimedia retrieval systems. The growing interest on these technologies has led to the creation of a subtrack in the ImageCLEF entirely devoted to them: the information fusion task. In this work, Intelligent Systems and Data Mining group approach to that task is presented. We propose the use of an evolutive algorithm to estimate the parameters of three of all the fusion approaches present in the literature.",2010
Application of Node Based Coincidence Algorithm for Flow Shop Scheduling Problems,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000326802000010,"Srimongkolkul, O and Chongstitvatana, P","This work proposes an algorithm called Node Based Coincidence algorithm (NB-COIN) focusing on total flowtime minimization in the permutation flowshop scheduling problems. Many algorithms have been proved to be effective for this problem. However, in the real situation, cost of computation becomes an important factor. NB-COIN produces reasonable solutions using a lot less computation power than other algorithms in consideration. Compared to a number of well-known algorithms, the results show that NB-COIN is an effective algorithm which generates less than 1.7% different from recently best known solutions from Taillard's benchmark instances.",2013
A graphical model for evolutionary optimization,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000259562600001,"Monson, CK and Seppi, KD","We present a statistical model of empirical optimization that admits the creation of algorithms with explicit and intuitively defined desiderata. Because No Free Lunch theorems dictate that no optimization algorithm can be considered more efficient than any other when considering all possible functions, the desired function class plays a prominent role in the model. In particular, this provides a direct way to answer the traditionally difficult question of what algorithm is best matched to a particular class of functions. Among the benefits of the model are the ability to specify the function class in a straightforward manner, a natural way to specify noisy or dynamic functions, and a new source of insight into No Free Lunch theorems for optimization.",2008
Approach in the Integrated Structure-Control Optimization of a 3RRR Parallel Robot,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000465020800040,"Valdez, SI, Infante-Jacobo, M, Chávez-Conde, E","In this paper, an optimization methodology for the structure and control optimization of a 3RRR planar parallel robot is presented. The proposal consists of three stages in cascade: firstly, we optimize the geometry for a maximum workspace. Secondly, the kinematics is used to optimize dexterity for a set of desired paths inside the workspace that is found in the first stage, and, finally, a set of dynamic control gains are optimized for trajectories given by the same paths. The methodology permits to reduce the computational cost for the geometry optimization stages, while optimizing the control gains using high precision numerical simulation using SimWise 4D commercial software, with a reduced number of evaluations of candidate solutions, and as consequence, a reduced computational time. The results demonstrate that the final structure-control optimized design accurately follows the desired trajectories.",2019
Structure-control design of a mechatronic system with parallelogram mechanism using an estimation of distribution algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000373883100007,"Valdez, SI, Chávez-Conde, E, Ceccarelli, M","In this paper, a structure-control design methodology for simultaneously optimizing both mechanical structure and control of a parallelogram linkage robot is proposed. It takes into count the dynamical model and the mechanical parameters for the optimization process along with the controller. Thus, proportional-integral-derivative (PID) control and geometric variables are optimized in a simultaneously way. Through the concurrent procedure an optimal combination of the robot structure and controller gains is obtained. The global optimization problem is tackled by using an estimation of distribution algorithm (EDA) based on the Boltzmann distribution. The EDA seeks for the global optimum by estimating and sampling a probability distribution. The proposed methodology is verified through simulation experiments and applied to the design process of a parallelogram linkage system. The results obtained in experiments show the effectiveness of the proposal. This approach is generic and could be applied to other mechanisms in similar way when for concurrent process both kinematic and dynamic models are available along with the controller. In particular, the results are promising when the optimization parameters are uncorrelated, namely control and mechanical parameters.",2016
Denoising Autoencoder Genetic Programming for Real-World Symbolic Regression,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:001035469400175,"Wittenberg, D and Rothlauf, F","Denoising Autoencoder Genetic Programming (DAE-GP) is a novel neural-network based estimation of distribution genetic programming algorithm that uses denoising autoencoder long short-term memory networks as probabilistic model to replace the standard recombination and mutation operators of genetic programming (GP). Recent work demonstrated that the DAE-GP outperforms standard GP. However, resul",2022
